ds,yhat,yhat_lower,yhat_upper
2012-06-05,21.84901202453752,19.147839489942758,24.329014677721737
2012-06-06,21.746381053985694,19.11674312334335,24.261756452247123
2012-06-07,21.711349537909165,19.21060876942281,24.319014219155502
2012-06-08,21.65964486114089,19.31412710456349,24.19043597368035
2012-06-09,21.522875113881433,19.059051832890805,24.149137659882523
2012-06-10,21.546219188756133,19.107893839310037,24.190778371389598
2012-06-11,21.426855363594775,18.91288350619214,23.977027863978837
2012-06-12,21.40698648420869,18.711035906752922,23.860949933536727
2012-06-13,21.225341521247717,18.614359618329004,23.666552317431137
2012-06-14,21.113784959523528,18.447241056854132,23.900214381631866
2012-06-15,20.988999985240937,18.35307406503661,23.378138276335942
2012-06-16,20.783530590764663,18.042575592338764,23.203560722459734
2012-06-17,20.743454211286355,18.55222674395789,23.25748354505269
2012-06-18,20.566793193122354,18.015207644252687,23.17518131625605
2012-06-19,20.496523594387504,17.912626284653896,23.03224949911544
2012-06-20,20.272061489108083,17.58934675757242,22.847399838562666
2012-06-21,20.12585857574411,17.515550115370917,22.677908057527862
2012-06-22,19.975073389377584,17.44411528255193,22.587454351343453
2012-06-23,19.752603520739083,17.01167657939628,22.279951577656398
2012-06-24,19.70475069327416,16.863277417104385,22.368698597075237
2012-06-25,19.529627180378803,17.145885383101373,22.399460197778488
2012-06-26,19.47016218681665,16.82000552352902,21.809536409072145
2012-06-27,19.26558842635039,16.754924377993248,21.74296084520697
2012-06-28,19.148040693775656,16.594718308503722,21.833150271370442
2012-06-29,19.034232664266792,16.38179113038436,21.804476548875474
2012-06-30,18.8564971951711,16.412386769683177,21.68004687705662
2012-07-01,18.860461795244703,16.30825581829507,21.48743003138716
2012-07-02,18.74346750405396,16.207589596616863,21.255720595497777
2012-07-03,18.747589519345972,16.00795351465357,21.362456822064054
2012-07-04,18.611139478939787,16.09474585483908,21.11881536599495
2012-07-05,18.565280839101717,16.135413506029053,21.24295908251962
2012-07-06,18.52572320456996,16.010127015110243,21.226556298636805
2012-07-07,18.423780495818544,15.612000837693591,20.935640479699074
2012-07-08,18.504064227090353,15.838562806260398,21.140752045349693
2012-07-09,18.462919754385613,15.59833794197032,20.975845967995053
2012-07-10,18.541463465051194,16.172240806914107,21.49735890606204
2012-07-11,18.47710047565043,15.951849635641464,20.95242463340993
2012-07-12,18.50015397452032,15.884503571168892,21.07281586896307
